152558,"1990 SA    ","F2558   ",16.80,+0.15,2455216.7383580,  0,  0,  4,  0,"DV--",  1.379,  0.241,0.177,0.086,0.177,0.086,1.400,0.500,"-","Mai11",""
152564,"1992 HF    ","F2564   ",20.30,+0.15,2455355.2088820,  0,  0,  5,  0,"DV--",  0.282,  0.049,0.169,0.067,0.270,0.107,1.350,0.500,"-","Mai11",""
152671,"1998 HL3   ","F2671   ",20.00,+0.15,2455360.1383344,  0,  7,  7,  7,"DVB-",  0.298,  0.007,0.200,0.037,0.415,0.077,1.861,0.078,"-","Mai11",""
152679,"1998 KU2   ","F2679   ",16.60,+0.15,2455302.0347107,  0,  0,  7,  7,"DVB-",  4.692,  1.179,0.018,0.006,0.029,0.009,0.901,0.361,"-","Mai11",""
152754,"1999 GS6   ","F2754   ",19.20,+0.15,2455395.4115823,  0,  0,  6,  0,"DV--",  0.414,  0.077,0.216,0.105,0.345,0.162,1.350,0.500,"-","Mai11",""
152889,"2000 CF59  ","F2889   ",16.60,+0.15,2455364.1200441, 19, 26, 26, 26,"DVBI",  1.022,  0.015,0.388,0.068,0.731,0.151,1.389,0.069,"-","Mai11",""
152931,"2000 EA107 ","F2931   ",16.10,+0.15,2455214.6089828, 13, 13, 21, 22,"DVBI",  1.646,  0.043,0.237,0.041,0.237,0.115,2.884,0.138,"-","Mai11",""
152941,"2000 FM10  ","F2941   ",17.80,+0.15,2455259.3364454,  0,148,151,149,"DVB-",  0.820,  0.005,0.205,0.032,0.328,0.051,1.218,0.019,"-","Mai11",""
152964,"2000 GP82  ","F2964   ",17.30,+0.15,2455254.5942567,  0,  0, 12,  0,"DV--",  0.788,  0.145,0.342,0.184,0.547,0.210,1.350,0.500,"-","Mai11",""
152978,"2000 GJ147 ","F2978   ",19.40,+0.15,2455328.2335620,  8, 10, 12, 12,"DVBI",  0.531,  0.009,0.109,0.021,0.187,0.346,2.641,0.116,"-","Mai11",""
153201,"2000 WO107 ","F3201   ",19.30,+0.15,2455255.1347210,  0,  0,  4,  0,"DV--",  0.510,  0.083,0.129,0.058,0.207,0.093,1.350,0.500,"-","Mai11",""
153219,"2000 YM29  ","F3219   ",18.40,+0.15,2455269.3284507, 24, 31, 30, 31,"DVBI",  1.289,  0.008,0.046,0.009,0.097,0.026,1.438,0.014,"-","Mai11",""
153249,"2001 BW15  ","F3249   ",15.00,+0.15,2455287.4339018,  0,  0,  9,  0,"DV--",  3.160,  0.727,0.177,0.105,0.283,0.169,1.350,0.500,"-","Mai11",""
153271,"2001 CL42  ","F3271   ",17.20,+0.15,2455232.0560200,  0,  0, 18, 17,"DVB-",  2.441,  0.173,0.039,0.010,0.063,0.016,1.738,0.192,"-","Mai11",""
153814,"2001 WN5   ","F3814   ",18.30,+0.15,2455373.6692564, 12, 13, 13, 13,"DVBI",  0.932,  0.011,0.097,0.016,0.249,0.094,1.315,0.023,"-","Mai11",""
153842,"2001 XT30  ","F3842   ",16.20,+0.15,2455315.4997557,  0, 15, 19, 19,"DVB-",  1.759,  0.108,0.193,0.037,0.308,0.321,1.142,0.134,"-","Mai11",""
154029,"2002 CY46  ","F4029   ",16.40,+0.15,2455326.5224280,  5,  5,  5,  4,"DVBI",  2.231,  0.050,0.098,0.021,0.379,0.084,2.044,0.085,"-","Mai11",""
154029,"2002 CY46  ","F4029   ",16.40,+0.15,2455215.5007231,  0,  0, 12, 10,"DVB-",  2.164,  0.228,0.104,0.028,0.166,0.045,1.396,0.261,"-","Mai11",""
154035,"2002 CV59  ","F4035   ",17.50,+0.15,2455343.0901812,  0,  5,  6,  6,"DVB-",  1.098,  0.120,0.149,0.030,0.238,0.048,1.657,0.368,"-","Mai11",""
154993,"2005 EA94  ","F4993   ",17.80,+0.15,2455379.2402874,  0,  0,  5,  5,"DVB-",  0.828,  0.050,0.195,0.052,0.312,0.083,3.083,0.330,"-","Mai11",""
159518,"2001 FF7   ","F9518   ",17.90,+0.15,2455325.8562150,  0, 12, 12, 12,"DVB-",  1.784,  0.031,0.038,0.008,0.061,0.132,1.438,0.048,"-","Mai11",""
